city,sum
경기도,24944
경기도,30123
경기도,27
경기도,516
경기도,21022
경기도,3870
경기도,22634
경기도,21906
경기도,2139
경기도,2132
경기도,540
경기도,24383
경기도,2744
경기도,18929
경기도,16460
경기도,29676
경기도,1018
경기도,1857
경기도,68710
경기도,509
경기도,738
경기도,477
경기도,132
경기도,95673
경기도,4371
경기도,1375
경기도,5108
경기도,22670
경기도,40643
경기도,45504
경기도,22709
경기도,37677
경기도,39202
경기도,50321
경기도,37321
경기도,529
경기도,6672
경기도,818
경기도,2793
경기도,2069
경기도,10332
경기도,78417
경기도,55169
경기도,50181
경기도,55049
경기도,31342
경기도,17367
경기도,1872
경기도,1341
경기도,90
경기도,7205
경기도,6417
경기도,108
경기도,5310
경기도,3681
경기도,10828
경기도,14475
경기도,16400
경기도,13261
경기도,30120
경기도,1142
경기도,57414
경기도,38289
경기도,46886
경기도,1813
경기도,13212
경기도,56678
경기도,37683
경기도,17844
경기도,2208
경기도,1005
경기도,560
경기도,392
경기도,3
경기도,3
경기도,79697
경기도,134839
경기도,36557
경기도,18199
경기도,631
경기도,1982
경기도,853
경기도,27849
경기도,7123
경기도,1046
경기도,2689
경기도,15206
경기도,2639
경기도,3261
경기도,36251
경기도,1
경기도,23693
경기도,35693
경기도,6574
경기도,897
경기도,1311
경기도,3510
경기도,8668
경기도,19033
경기도,13236
경기도,4343
경기도,2866
경기도,737
경기도,2055
경기도,1667
경기도,13149
경기도,1958
경기도,16905
경기도,575
경기도,35134
경기도,28208
경기도,17915
경기도,400
경기도,699
경기도,1610
경기도,655
경기도,729
경기도,1014
경기도,1500
경기도,2238
경기도,1206
경기도,894
경기도,552
경기도,457
경기도,745
경기도,898
경기도,443
경기도,19075
경기도,20471
경기도,39838
경기도,18810
경기도,2209
경기도,488
경기도,23254
경기도,16203
경기도,4728
경기도,12635
경기도,7789
경기도,9864
경기도,8211
경기도,5810
경기도,221
경기도,4021
경기도,156
경기도,193
경기도,1203
경기도,6058
경기도,5141
경기도,3969
경기도,7558
경기도,11928
경기도,42741
경기도,35300
경기도,488
경기도,5700
경기도,3473
경기도,55339
경기도,379
경기도,8500
경기도,3124
경기도,321
경기도,1346
경기도,557
경기도,74
경기도,20746
경기도,8491
경기도,7521
경기도,1336
경기도,216
경기도,8938
경기도,24866
경기도,3966
경기도,3947
경기도,20858
경기도,3623
경기도,20381
경기도,23956
경기도,16969
경기도,112439
경기도,5449
경기도,522
경기도,70872
경기도,54729
경기도,13983
경기도,16210
경기도,108845
경기도,51495
경기도,162
경기도,306
경기도,9086
경기도,11715
경기도,5305
경기도,1266
경기도,25367
경기도,7545
경기도,39814
경기도,11380
경기도,35864
경기도,7674
경기도,24865
경기도,646
경기도,738
경기도,2637
경기도,2320
경기도,15455
경기도,90
경기도,1223
경기도,38328
경기도,58773
경기도,79516
경기도,29811
경기도,888
경기도,20318
경기도,2398
경기도,10330
경기도,25292
경기도,30942
경기도,485
경기도,1195
경기도,586
경기도,661
경기도,441
경기도,1162
경기도,1881
경기도,578
경기도,20126
경기도,31896
경기도,12541
경기도,4921
경기도,12478
경기도,23632
경기도,10969
경기도,1328
경기도,679
경기도,226
경기도,6780
경기도,1261
경기도,15691
경기도,1879
경기도,853
경기도,4
경기도,6257
경기도,469
경기도,425
경기도,9287
경기도,1118
경기도,1368
경기도,4021
경기도,1222
경기도,3767
경기도,3820
경기도,2157
경기도,4377
경기도,359
경기도,528
경기도,411
경기도,596
경기도,746
경기도,1455
경기도,10807
경기도,1230
경기도,1102
경기도,564
경기도,363
경기도,668
경기도,680
경기도,428
경기도,428
경기도,782
경기도,680
경기도,6491
경기도,11528
경기도,604
경기도,1343
경기도,1453
경기도,797
경기도,349
경기도,1359
경기도,453
경기도,557
경기도,341
경기도,220
경기도,343
경기도,228
경기도,1501
경기도,722
경기도,897
경기도,667
경기도,438
경기도,372
경기도,275
경기도,522
경기도,546
경기도,1311
경기도,297
경기도,638
경기도,225
경기도,5659
경기도,5930
경기도,2160
경기도,1936
경기도,498
경기도,460
경기도,205
경기도,1072
경기도,1277
경기도,819
경기도,37867
경기도,41315
경기도,13224
경기도,4957
경기도,28829
경기도,4202
경기도,16582
경기도,4907
경기도,4930
경기도,21185
경기도,42642
경기도,23928
경기도,31681
경기도,16057
경기도,38894
경기도,47541
경기도,23999
경기도,35760
경기도,77038
경기도,73585
경기도,46826
경기도,3782
경기도,40760
경기도,54534
경기도,80673
경기도,50402
경기도,16534
경기도,4878
경기도,4728
경기도,686
경기도,1355
경기도,54710
경기도,18492
경기도,472
경기도,5907
경기도,1461
경기도,63682
경기도,3183
경기도,8804
경기도,327
경기도,62134
경기도,462
경기도,475
경기도,605
경기도,627
경기도,44481
경기도,3783
경기도,9364
경기도,15100
경기도,19133
경기도,219
경기도,962
경기도,335
경기도,685
경기도,281
경기도,1163
경기도,633
경기도,3
경기도,2834
경기도,939
경기도,434
경기도,1104
경기도,665
경기도,3501
경기도,4583
경기도,14
경기도,3765
경기도,1806
경기도,408
경기도,1924
경기도,416
경기도,421
경기도,162
경기도,642
경기도,676
경기도,12997
경기도,756
경기도,1157
경기도,1758
경기도,1099
경기도,651
경기도,10709
경기도,4
경기도,1014
경기도,568
경기도,5631
경기도,273
경기도,2036
경기도,437
경기도,8398
경기도,845
경기도,276
경기도,484
경기도,245
경기도,1083
경기도,492
경기도,507
경기도,288
경기도,242
경기도,871
경기도,510
경기도,1043
경기도,523
경기도,964
경기도,1654
경기도,4276
경기도,249
경기도,837
경기도,600
경기도,486
경기도,252
경기도,565
경기도,494
경기도,863
경기도,505
경기도,1
경기도,382
경기도,263
경기도,1585
경기도,421
경기도,378
경기도,17
경기도,140
경기도,27
경기도,641
경기도,184
경기도,70
경기도,169
경기도,82
경기도,2701
경기도,189
경기도,407
경기도,142
경기도,7
경기도,162
경기도,16691
경기도,6567
경기도,7267
경기도,1674
경기도,369
경기도,513
경기도,8919
경기도,11208
경기도,21679
경기도,15486
경기도,3348
경기도,823
경기도,1179
경기도,2619
경기도,675
경기도,2589
경기도,688
경기도,4688
경기도,279
경기도,284
경기도,490
경기도,145
경기도,401
경기도,1803
경기도,317
경기도,268
경기도,497
경기도,1860
경기도,5596
경기도,1437
경기도,1918
경기도,409
경기도,239
경기도,645
경기도,251
경기도,9261
경기도,1182
경기도,11477
경기도,244
경기도,139
경기도,602
경기도,2683
경기도,3401
경기도,1094
경기도,877
경기도,647
경기도,1213
경기도,1704
경기도,1619
경기도,653
경기도,1319
경기도,455
경기도,550
경기도,352
경기도,243
경기도,1086
경기도,814
경기도,710
경기도,609
경기도,361
경기도,5010
경기도,468
경기도,1305
경기도,253
경기도,374
경기도,278
경기도,212
경기도,1673
경기도,943
경기도,1671
경기도,358
경기도,605
경기도,378
경기도,143
경기도,181
경기도,312
경기도,5731
경기도,3217
경기도,781
경기도,604
경기도,456
경기도,327
경기도,1081
경기도,890
경기도,243
경기도,1103
경기도,432
경기도,790
경기도,256
경기도,2439
경기도,7625
경기도,654
경기도,2021
경기도,215
경기도,259
경기도,480
경기도,238
경기도,274
경기도,207
경기도,818
경기도,468
경기도,180
경기도,461
경기도,218
경기도,208
경기도,379
경기도,530
경기도,399
경기도,322
경기도,319
경기도,608
경기도,380
경기도,312
경기도,541
경기도,376
경기도,458
경기도,451
경기도,285
경기도,255
경기도,330
경기도,283
경기도,346
경기도,542
경기도,291
경기도,256
경기도,225
경기도,217
경기도,214
경기도,103
경기도,248
경기도,418
경기도,107
경기도,2016
경기도,2181
경기도,415
경기도,526
경기도,479
경기도,252
경기도,733
경기도,437
경기도,948
경기도,452
경기도,462
경기도,459
경기도,867
경기도,3992
경기도,442
경기도,307
경기도,222
경기도,6351
경기도,8226
경기도,1197
경기도,549
경기도,4767
경기도,282
경기도,1287
경기도,12086
경기도,2139
경기도,365
경기도,818
경기도,2978
경기도,90
경기도,473
경기도,226
경기도,3372
경기도,4868
경기도,463
경기도,314
경기도,246
경기도,11564
경기도,3577
경기도,243
경기도,249
경기도,19624
경기도,6841
경기도,11987
경기도,288
경기도,751
경기도,119
경기도,488
경기도,158
경기도,180
경기도,149
경기도,183
경기도,84
경기도,399
경기도,431
경기도,106
경기도,178
경기도,276
경기도,288
경기도,187
경기도,336
경기도,348
경기도,280
경기도,406
경기도,360
경기도,111
경기도,198
경기도,171
경기도,218
경기도,259
경기도,424
경기도,237
경기도,206
경기도,465
경기도,255
경기도,161
경기도,3866
경기도,391
경기도,117
경기도,247
경기도,351
경기도,198
경기도,281
경기도,181
경기도,165
경기도,152
경기도,192
경기도,262
경기도,179
경기도,329
경기도,152
경기도,90
경기도,218
경기도,518
경기도,166
경기도,225
경기도,195
경기도,472
경기도,132
경기도,220
경기도,253
경기도,311
경기도,413
경기도,1232
경기도,103
경기도,196
경기도,102
경기도,355
경기도,555
경기도,184
경기도,74
경기도,508
경기도,230
경기도,301
경기도,1290
경기도,777
경기도,4268
경기도,146
경기도,754
경기도,6338
경기도,115
경기도,271
경기도,244
경기도,889
경기도,220
경기도,110
경기도,37
경기도,100
경기도,95
경기도,123
경기도,158
경기도,290
경기도,212
경기도,569
경기도,702
경기도,169
경기도,115
경기도,341
경기도,281
경기도,318
경기도,422
경기도,359
경기도,1111
경기도,462
경기도,232
경기도,471
경기도,2349
경기도,1477
경기도,143
경기도,398
경기도,654
경기도,212
경기도,287
경기도,306
경기도,323
경기도,440
경기도,1968
경기도,417
경기도,436
경기도,388
경기도,521
경기도,369
경기도,163
경기도,486
경기도,2199
경기도,607
경기도,1522
경기도,417
경기도,358
경기도,482
경기도,442
경기도,292
경기도,328
경기도,289
경기도,212
경기도,564
경기도,496
경기도,422
경기도,230
경기도,365
경기도,741
경기도,290
경기도,195
경기도,270
경기도,374
경기도,268
경기도,226
경기도,540
경기도,49
경기도,164
경기도,290
경기도,17799
경기도,19383
경기도,49204
경기도,79873
경기도,22491
경기도,22007
경기도,60675
경기도,35939
경기도,45298
경기도,3750
경기도,14392
경기도,8198
경기도,514
경기도,1375
경기도,559
경기도,588
경기도,575
경기도,612
경기도,10259
경기도,737
경기도,703
경기도,35947
경기도,254
경기도,19981
경기도,1375
경기도,1341
경기도,1154
경기도,188
경기도,4860
경기도,410
경기도,318
경기도,1104
경기도,1099
경기도,585
경기도,308
경기도,2899
경기도,606
경기도,370
경기도,305
경기도,798
경기도,486
경기도,345
경기도,280
경기도,773
경기도,860
경기도,932
경기도,961
경기도,381
경기도,974
경기도,214
경기도,142
경기도,262
경기도,180
경기도,468
경기도,2625
경기도,1238
경기도,713
경기도,317
경기도,398
경기도,329
경기도,417
경기도,651
경기도,302
경기도,515
경기도,478
경기도,120
경기도,20845
경기도,60457
경기도,49116
경기도,15155
경기도,31287
경기도,435
경기도,567
경기도,579
경기도,15686
경기도,8114
경기도,15103
경기도,70960
경기도,14740
경기도,38615
경기도,52997
경기도,46328
경기도,213
경기도,3204
경기도,32259
경기도,42656
경기도,33213
경기도,12186
경기도,1593
경기도,967
경기도,25258
경기도,15750
경기도,200
경기도,18956
경기도,20548
경기도,24422
경기도,1366
경기도,616
경기도,1784
경기도,208
경기도,733
경기도,195
경기도,1480
경기도,509
경기도,287
경기도,302
경기도,430
경기도,521
경기도,1021
경기도,697
경기도,235
경기도,512
경기도,725
경기도,948
경기도,990
경기도,735
경기도,1117
경기도,2311
경기도,7723
경기도,87
경기도,1143
경기도,5722
경기도,405
경기도,10848
경기도,2190
경기도,28104
경기도,257
경기도,160
경기도,434
경기도,181
경기도,188
경기도,395
경기도,159
경기도,201
경기도,275
경기도,387
경기도,322
경기도,492
경기도,31662
경기도,106
경기도,3667
경기도,4
경기도,34458
경기도,7527
경기도,720
경기도,551
경기도,840
경기도,364
경기도,1118
경기도,717
경기도,364
경기도,267
경기도,178
경기도,273
경기도,234
경기도,221
경기도,244
경기도,2
경기도,1820
경기도,2059
경기도,500
경기도,297
경기도,1676
경기도,300
경기도,214
경기도,2194
경기도,317
경기도,310
경기도,1055
경기도,1757
경기도,486
경기도,346
경기도,437
경기도,1073
경기도,1714
경기도,481
경기도,931
경기도,994
경기도,390
경기도,342
경기도,383
경기도,437
경기도,266
경기도,3633
경기도,936
경기도,813
경기도,321
경기도,525
경기도,424
경기도,284
경기도,242
경기도,526
경기도,449
경기도,673
경기도,338
경기도,371
경기도,1213
경기도,253
경기도,678
경기도,810
경기도,398
경기도,529
경기도,653
경기도,538
경기도,310
경기도,305
경기도,1088
경기도,602
경기도,883
경기도,449
경기도,1
경기도,526
경기도,442
경기도,869
경기도,1861
경기도,1943
경기도,971
경기도,642
경기도,350
경기도,348
경기도,412
경기도,351
경기도,292
경기도,116
경기도,328
경기도,306
경기도,298
경기도,1146
경기도,1186
경기도,1135
경기도,1436
경기도,1216
경기도,285
경기도,500
경기도,321
경기도,2407
경기도,613
경기도,776
경기도,640
경기도,216
경기도,575
경기도,404
경기도,486
경기도,923
경기도,2291
경기도,1060
경기도,1244
경기도,474
경기도,219
경기도,350
경기도,913
경기도,1058
경기도,430
경기도,247
경기도,235
경기도,1204
경기도,222
경기도,223
경기도,243
경기도,181
경기도,146
경기도,378
경기도,175
경기도,14494
경기도,18130
경기도,21609
경기도,10180
경기도,14855
경기도,13622
경기도,7412
경기도,4293
경기도,511
경기도,41018
경기도,13071
경기도,14972
경기도,1199
경기도,6688
경기도,36956
경기도,23513
경기도,9842
경기도,4677
경기도,7190
경기도,27103
경기도,9459
경기도,11394
경기도,7971
경기도,476
경기도,748
경기도,511
경기도,1951
경기도,1175
경기도,6933
경기도,1046
경기도,349
경기도,6391
경기도,7881
경기도,978
경기도,385
경기도,385
경기도,405
경기도,215
경기도,694
경기도,255
경기도,386
경기도,484
경기도,455
경기도,541
경기도,933
경기도,1503
경기도,736
경기도,6536
경기도,1349
경기도,721
경기도,614
경기도,314
경기도,628
경기도,890
경기도,1644
경기도,3301
경기도,3438
경기도,5604
경기도,507
경기도,507
경기도,4328
경기도,161
경기도,215
경기도,52
경기도,725
경기도,339
경기도,306
경기도,128
경기도,61
경기도,206
경기도,364
경기도,243
경기도,169
경기도,356
경기도,302
경기도,247
경기도,473
경기도,210
경기도,231
경기도,334
경기도,226
경기도,692
경기도,350
경기도,1047
경기도,508
경기도,2421
경기도,11411
경기도,9231
경기도,21656
경기도,8823
경기도,18234
경기도,1263
경기도,902
경기도,522
경기도,59473
경기도,16769
경기도,21656
경기도,5184
경기도,6244
경기도,3529
경기도,9264
경기도,4786
경기도,897
경기도,686
경기도,479
경기도,1254
경기도,1116
경기도,698
경기도,908
경기도,975
경기도,700
경기도,3017
경기도,346
경기도,313
경기도,390
경기도,158
경기도,288
경기도,1043
경기도,419
경기도,568
경기도,315
경기도,5330
경기도,1353
경기도,632
경기도,366
경기도,539
경기도,822
경기도,2606
경기도,1100
경기도,773
경기도,4086
경기도,400
경기도,3167
경기도,953
경기도,684
경기도,16753
경기도,2513
경기도,727
경기도,11780
경기도,1229
경기도,1099
경기도,28793
경기도,5895
경기도,863
경기도,916
경기도,1325
경기도,1019
경기도,1411
경기도,3653
경기도,737
경기도,3201
경기도,879
경기도,890
경기도,423
경기도,205
경기도,1059
경기도,605
경기도,1217
경기도,667
경기도,446
경기도,743
경기도,1860
경기도,464
경기도,293
경기도,2109
경기도,568
경기도,865
경기도,698
경기도,770
경기도,1228
경기도,634
경기도,587
경기도,4224
경기도,3378
경기도,1168
경기도,444
경기도,1050
경기도,504
경기도,193
경기도,269
경기도,226
경기도,357
경기도,240
경기도,240
경기도,435
경기도,531
경기도,323
경기도,522
경기도,146
경기도,115
경기도,1644
경기도,944
경기도,540
경기도,915
경기도,348
경기도,319
경기도,482
경기도,507
경기도,5833
경기도,722
경기도,735
경기도,1053
경기도,2347
경기도,903
경기도,917
경기도,1866
경기도,5734
경기도,691
경기도,597
경기도,530
경기도,292
경기도,148
경기도,141
경기도,350
경기도,191
경기도,543
경기도,878
경기도,463
경기도,199
경기도,1695
경기도,431
경기도,572
경기도,2725
경기도,6555
경기도,2053
경기도,334
경기도,250
경기도,279
경기도,4913
경기도,9102
경기도,3765
경기도,279
경기도,728
경기도,318
경기도,357
경기도,664
경기도,5936
경기도,648
경기도,1113
경기도,1757
경기도,445
경기도,3538
경기도,5565
경기도,8934
경기도,461
경기도,3418
경기도,327
경기도,4113
경기도,381
경기도,340
경기도,270
경기도,2105
경기도,505
경기도,211
경기도,158
경기도,266
경기도,646
경기도,152
경기도,272
경기도,312
경기도,220
경기도,444
경기도,201
경기도,242
경기도,261
경기도,1273
경기도,155
경기도,429
경기도,195
경기도,228
경기도,216
경기도,168
경기도,347
경기도,186
경기도,206
경기도,319
경기도,227
경기도,132
경기도,242
경기도,483
경기도,352
경기도,260
경기도,413
경기도,125
경기도,675
경기도,339
경기도,311
경기도,251
경기도,187
경기도,355
경기도,306
경기도,548
경기도,427
경기도,557
경기도,817
경기도,250
경기도,278
경기도,91
경기도,168
경기도,253
경기도,125
경기도,160
경기도,155
경기도,287
경기도,383
경기도,1146
경기도,189
경기도,737
경기도,389
경기도,378
경기도,430
경기도,198
경기도,207
경기도,297
경기도,441
경기도,355
경기도,479
경기도,863
경기도,467
경기도,261
경기도,388
경기도,431
경기도,348
경기도,290
경기도,413
경기도,392
경기도,156
경기도,180
경기도,147
경기도,247
경기도,329
경기도,449
경기도,138
경기도,500
경기도,1038
경기도,578
경기도,87
경기도,673
경기도,543
경기도,282
경기도,103
경기도,186
경기도,213
경기도,186
경기도,239
경기도,170
경기도,411
경기도,272
경기도,297
경기도,347
경기도,472
경기도,432
경기도,409
경기도,480
경기도,526
경기도,617
경기도,494
경기도,321
경기도,418
경기도,256
경기도,803
경기도,859
경기도,305
경기도,277
경기도,290
경기도,236
경기도,255
경기도,334
경기도,1736
경기도,752
경기도,873
경기도,259
경기도,708
경기도,112
경기도,340
경기도,2289
경기도,256
경기도,12594
경기도,5079
경기도,258
경기도,104
경기도,16
경기도,354
경기도,125
경기도,202
경기도,487
경기도,484
경기도,460
경기도,263
경기도,304
경기도,434
경기도,659
경기도,1553
경기도,380
경기도,335
경기도,947
경기도,1022
경기도,754
경기도,347
경기도,152
경기도,160
경기도,614
경기도,144
경기도,119
경기도,45
경기도,193
경기도,170
경기도,361
경기도,218
경기도,257
경기도,46
경기도,112
경기도,366
경기도,171
경기도,351
경기도,130
경기도,328
경기도,198
경기도,826
경기도,1556
경기도,185
경기도,52
경기도,96
경기도,56
경기도,14
경기도,22
경기도,631
경기도,59
경기도,5
경기도,30
경기도,9128
경기도,3501
경기도,1749
경기도,564
경기도,281
경기도,490
경기도,682
경기도,776
경기도,892
경기도,354
경기도,279
경기도,296
경기도,249
경기도,314
경기도,2022
경기도,2013
경기도,508
경기도,209
경기도,432
경기도,225
경기도,764
경기도,497
경기도,385
경기도,414
경기도,410
경기도,498
경기도,525
경기도,468
경기도,309
경기도,9055
경기도,1736
경기도,568
경기도,1394
경기도,211
경기도,320
경기도,577
경기도,786
경기도,662
경기도,1055
경기도,748
경기도,695
경기도,278
경기도,304
경기도,542
경기도,350
경기도,249
경기도,5682
경기도,706
경기도,408
경기도,493
경기도,342
경기도,591
경기도,1396
경기도,721
경기도,282
경기도,540
경기도,445
경기도,320
경기도,421
경기도,480
경기도,606
경기도,2
경기도,11885
경기도,1327
경기도,600
경기도,584
경기도,5855
경기도,5590
경기도,981
경기도,996
경기도,523
경기도,296
경기도,1507
경기도,2078
경기도,4219
경기도,1598
경기도,1641
경기도,948
경기도,714
경기도,763
경기도,388
경기도,561
경기도,791
경기도,731
경기도,485
경기도,778
경기도,1560
경기도,3616
경기도,2064
경기도,727
경기도,1154
경기도,745
경기도,272
경기도,686
경기도,1730
경기도,1361
경기도,570
경기도,1066
경기도,2871
경기도,2029
경기도,1812
경기도,1589
경기도,4306
경기도,846
경기도,1374
경기도,706
경기도,793
경기도,419
경기도,305
경기도,1335
경기도,615
경기도,350
경기도,532
경기도,500
경기도,429
경기도,503
경기도,339
경기도,254
경기도,368
경기도,862
경기도,344
경기도,403
경기도,418
경기도,720
경기도,54
경기도,449
경기도,295
경기도,251
경기도,861
경기도,398
경기도,495
경기도,531
경기도,434
경기도,610
경기도,666
경기도,609
경기도,1320
경기도,960
경기도,844
경기도,641
경기도,438
경기도,734
경기도,382
경기도,468
경기도,496
경기도,737
경기도,2654
경기도,997
경기도,1362
경기도,6502
경기도,970
경기도,766
경기도,1218
경기도,433
경기도,753
경기도,872
경기도,789
경기도,263
경기도,563
경기도,922
경기도,130
경기도,376
경기도,471
경기도,682
경기도,308
경기도,605
경기도,227
경기도,264
경기도,147
경기도,207
경기도,396
경기도,499
강원도,223
강원도,1318
강원도,306
강원도,66
강원도,108
강원도,241
강원도,710
강원도,965
강원도,737
강원도,1617
강원도,4044
강원도,20565
강원도,898
강원도,5809
강원도,231
강원도,364
강원도,7524
강원도,17574
강원도,6441
강원도,45683
강원도,17556
강원도,3547
강원도,47986
강원도,33903
강원도,3208
강원도,4550
강원도,212
강원도,879
강원도,61
강원도,1723
강원도,2436
강원도,616
강원도,919
강원도,637
강원도,541
강원도,468
강원도,1068
강원도,7743
강원도,9552
강원도,412
강원도,256
강원도,6
강원도,82
강원도,42
강원도,28
강원도,148
강원도,359
강원도,234
강원도,569
강원도,306
강원도,191
강원도,532
강원도,230
강원도,929
강원도,710
강원도,46
강원도,104
강원도,261
강원도,223
강원도,169
강원도,127
강원도,140
강원도,148
강원도,459
강원도,401
강원도,371
강원도,267
강원도,359
강원도,465
강원도,446
강원도,413
강원도,359
강원도,222
강원도,351
강원도,421
강원도,50
강원도,161
강원도,399
강원도,270
강원도,290
강원도,210
강원도,75
강원도,17
강원도,72
강원도,54
강원도,370
강원도,203
강원도,112
강원도,116
강원도,10
강원도,17
강원도,15
강원도,10994
강원도,1774
강원도,840
강원도,1282
강원도,2002
강원도,466
강원도,120
강원도,227
강원도,696
강원도,498
강원도,462
강원도,314
강원도,272
강원도,156
강원도,176
강원도,605
강원도,629
강원도,4072
강원도,133
강원도,12577
강원도,26649
강원도,44044
강원도,8509
강원도,5776
강원도,33222
강원도,13396
강원도,34278
강원도,7666
강원도,8856
강원도,30755
강원도,10742
강원도,33971
강원도,699
강원도,681
강원도,6468
강원도,331
강원도,442
강원도,528
강원도,7684
강원도,410
강원도,671
강원도,751
강원도,91
강원도,1
강원도,870
강원도,1044
강원도,2812
강원도,1566
강원도,775
강원도,485
강원도,410
강원도,469
강원도,712
강원도,262
강원도,260
강원도,343
강원도,1065
강원도,245
강원도,297
강원도,82
강원도,131
강원도,220
강원도,659
강원도,408
강원도,26594
강원도,365
강원도,688
강원도,360
강원도,247
강원도,622
강원도,374
강원도,342
강원도,226
강원도,312
강원도,329
강원도,632
강원도,593
강원도,474
강원도,245
강원도,240
강원도,5521
강원도,2103
강원도,887
강원도,979
강원도,721
강원도,6414
강원도,129
강원도,913
강원도,292
강원도,369
강원도,589
강원도,507
강원도,567
강원도,336
강원도,15018
강원도,984
강원도,332
강원도,64
강원도,1494
강원도,205
강원도,518
강원도,1094
강원도,3291
강원도,33317
강원도,23157
강원도,4396
강원도,288
강원도,6981
강원도,2913
강원도,9712
강원도,6930
강원도,195
강원도,353
강원도,222
강원도,15181
강원도,621
강원도,343
강원도,287
강원도,25477
강원도,248
강원도,293
강원도,580
강원도,430
강원도,735
강원도,5996
강원도,1791
강원도,360
강원도,552
강원도,158
강원도,505
강원도,1244
강원도,659
강원도,294
강원도,5414
강원도,9961
강원도,473
강원도,196
강원도,404
강원도,399
강원도,335
강원도,434
강원도,672
강원도,311
강원도,445
강원도,326
강원도,149
강원도,402
강원도,354
강원도,253
강원도,197
강원도,266
강원도,99
강원도,384
강원도,944
강원도,1018
강원도,415
강원도,399
강원도,666
강원도,163
강원도,678
강원도,396
강원도,600
강원도,319
강원도,470
강원도,266
강원도,471
강원도,662
강원도,185
강원도,350
강원도,345
강원도,1291
강원도,189
강원도,272
강원도,82
강원도,400
강원도,124
강원도,258
강원도,573
강원도,252
강원도,340
강원도,815
강원도,615
강원도,569
강원도,724
강원도,384
강원도,683
강원도,239
강원도,358
강원도,444
강원도,3377
강원도,486
강원도,371
강원도,288
강원도,222
강원도,144
강원도,625
강원도,377
강원도,22731
강원도,7685
강원도,2013
강원도,1687
강원도,455
강원도,4819
강원도,8653
강원도,159
강원도,5640
강원도,4870
강원도,10439
강원도,3328
강원도,2167
강원도,98
강원도,84
강원도,915
강원도,167
강원도,6292
강원도,96
강원도,249
강원도,58
강원도,31
강원도,2196
강원도,352
강원도,29
강원도,2002
강원도,389
강원도,307
강원도,495
강원도,165
강원도,176
강원도,137
강원도,213
강원도,253
강원도,35
강원도,17
강원도,23476
강원도,4708
강원도,138
강원도,1969
강원도,1552
강원도,794
강원도,1885
강원도,245
강원도,2637
강원도,49
강원도,94
강원도,1355
강원도,142
강원도,98
강원도,116
강원도,182
강원도,63
강원도,2679
강원도,3415
강원도,1514
강원도,4457
강원도,1403
강원도,27051
강원도,2561
강원도,32405
강원도,2615
강원도,1217
강원도,1031
강원도,829
강원도,1618
강원도,146
강원도,250
강원도,74
강원도,92
강원도,1890
강원도,11969
강원도,2269
강원도,111
강원도,118
강원도,1346
강원도,129
강원도,44
강원도,124
강원도,117
강원도,72
강원도,50
강원도,2096
강원도,2334
강원도,248
강원도,5034
강원도,1445
강원도,268
강원도,214
강원도,145
강원도,7922
강원도,650
강원도,35
강원도,43
강원도,25
강원도,300
강원도,18
강원도,10
강원도,309
강원도,102
강원도,236
강원도,4442
강원도,81
강원도,344
강원도,1729
강원도,1643
강원도,99
강원도,33
강원도,110
강원도,339
강원도,1317
강원도,279
강원도,301
강원도,533
강원도,1108
강원도,276
강원도,176
강원도,73
강원도,231
강원도,211
강원도,402
강원도,221
강원도,56
강원도,1021
강원도,204
강원도,464
강원도,179
강원도,134
강원도,677
강원도,454
강원도,191
강원도,220
강원도,329
강원도,411
강원도,109
강원도,102
강원도,49
강원도,199
강원도,137
강원도,87
강원도,52
강원도,38
강원도,169
강원도,7
강원도,57
강원도,62
강원도,53
강원도,46
강원도,72
강원도,29
강원도,74
강원도,36
강원도,35
강원도,47
강원도,11
강원도,38
강원도,49
강원도,16
강원도,38
강원도,51
강원도,34
강원도,14
강원도,29
강원도,110
강원도,65
강원도,56
강원도,52
강원도,166
강원도,389
강원도,220
강원도,94
강원도,86
강원도,51
강원도,81
강원도,46
강원도,81
강원도,64
강원도,122
강원도,139
강원도,202
강원도,64
강원도,149
강원도,154
강원도,215
강원도,85
강원도,159
강원도,71
강원도,78
강원도,73
강원도,26
강원도,50
강원도,90
강원도,106
강원도,1072
강원도,1068
강원도,7155
강원도,8819
강원도,465
강원도,518
강원도,512
강원도,355
강원도,10923
강원도,1523
강원도,536
강원도,696
강원도,349
강원도,397
강원도,176
강원도,657
강원도,281
강원도,211
강원도,514
강원도,418
강원도,363
강원도,620
강원도,261
강원도,485
강원도,674
강원도,232
강원도,341
강원도,546
강원도,190
강원도,275
강원도,187
강원도,532
강원도,346
강원도,168
강원도,476
강원도,253
강원도,417
강원도,97
강원도,129
강원도,990
강원도,530
강원도,531
강원도,134
강원도,77
강원도,538
강원도,381
강원도,504
강원도,852
강원도,175
강원도,392
강원도,260
강원도,226
강원도,163
강원도,341
강원도,186
강원도,332
강원도,820
강원도,415
강원도,1018
강원도,330
강원도,563
강원도,1049
강원도,607
강원도,945
강원도,223
강원도,166
강원도,165
강원도,174
강원도,601
강원도,271
강원도,215
강원도,557
강원도,232
강원도,401
강원도,151
강원도,199
강원도,248
강원도,932
강원도,121
강원도,230
강원도,237
강원도,435
강원도,247
강원도,391
강원도,328
강원도,253
강원도,249
강원도,32
강원도,115
강원도,90
강원도,157
강원도,196
강원도,231
강원도,95
강원도,134
강원도,100
강원도,152
강원도,841
강원도,1
강원도,896
강원도,663
